@relation Review_sentiment


@attribute verb_sentiment numeric
@attribute stars {1,2,3,4,5}
@data
0.8251,5
0.004,3
0,2
-0.11789999999999999,4
-0.3912999999999999,4
0.09620000000000001,2
0.05989999999999997,4
0,5
0.004,1
0,4
-0.1975,3
-0.1143,4
0.008,5
0,1
-0.0292,3
0,2
-0.6192,5
-0.9769999999999999,3
0.004,4
0.004,4
0.004,4
1.004,5
0,2
0,2
-0.09690000000000001,2
0,1
0.0957,2
0.1326,3
0,1
0.2738,1
-0.3422,5
0.004,5
0,5
0,3
0.016,4
0,3
0,1
-0.6652,3
0,4
-0.3129,2
-0.0048,1
0.004,5
-0.02329999999999999,5
0.25179999999999997,1
0.2438,5
0,4
-0.329,5
-0.2998,2
0.004,4
0.2578,1
0.008,5
0.004,3
0,4
0.004,1
0,1
0,5
0.004,3
0,3
0,4
-0.07670000000000002,4
0.018500000000000016,2
0.2578,1
-0.2945,2
-0.6663,1
0,5
-0.07120000000000004,3
0,1
0.012,2
0.14240000000000003,4
0.004,3
-0.21389999999999998,5
0,2
0.004,4
0,1
0,5
0.465,3
0,5
0.004,5
0,3
-0.2945,2
-0.2172,1
0,2
0,3
0,4
0.8206,2
-0.664,2
0.004,3
0.5106,5
-0.5928,4
-0.44249999999999995,4
-0.3614,2
0.0974,1
-0.3287,3
0.004,1
-0.5205,3
0.17160000000000003,2
0.3418,4
0.008,2
-0.0007999999999999995,4
0.012,4
0,5
-0.0048,5
0.5222,3
0.008,4
0,4
0.4068,3
0,2
-0.3933,5
0,4
0.2198,3
-1.2663,1
0.6975,2
-1.8214000000000001,3
0,1
-0.5827,5
0,5
0,1
0,4
0,5
-0.5413,2
0.3717,2
0,3
0,1
0.004,3
0.4324,2
0.004,1
-0.5265,3
0,5
-0.3401,1
0,5
-0.43579999999999997,4
0.004,3
-0.1935,4
0,1
-0.8775,3
-0.5325,1
-0.1602,4
0.1131,5
0,1
0.004,2
0.004,5
0,2
0,1
-0.031,4
0,5
0,1
0.3554999999999999,2
-0.0302,3
0,5
0.204,4
-0.0007999999999999995,4
0.004,3
0,4
0.2578,5
-0.6006,3
-0.331,1
0.381,3
1.0996000000000001,5
0,5
0,5
0.004,2
0,1
0.217,5
-0.0237,5
0.3804,2
0.2198,2
0,3
0.4571,3
-0.8141,4
0,4
0.004,3
0.04249999999999998,4
0,5
0,1
0,4
0.018699999999999967,2
0.004,4
0.08460000000000001,4
-0.3654,1
0.004,2
-0.5744,2
0.3324,1
0,1
-0.04839999999999994,3
0,2
0,1
0.7976000000000001,5
0.012,2
0.7638,1
0,2
-0.054,3
0.09620000000000001,3
-0.8218,3
1.0329000000000002,2
0,2
0.3612,2
0,3
0.33599999999999997,3
0,5
0,1
0.24780000000000002,2
0.004,2
-0.055699999999999986,4
0,5
-1.1033,4
0,4
0.3637,4
0,1
0,5
0,1
0.6621999999999999,3
0.4317,4
-0.4657,2
0,1
-0.0572,3
0.13540000000000005,2
0.10070000000000001,1
-0.331,3
-0.3287,1
0,4
0.4324,5
0,4
0.6072,5
0.004,1
0,3
-0.3422,4
-0.28670000000000007,1
0,4
0.4228,5
0.5754,3
0,4
0.004,5
0.4364,5
-0.0007999999999999995,5
0,1
0.5606,1
0,5
0.0651,2
-0.5365,2
0,2
0,3
-0.4697,3
0,5
0,3
0,3
0.004,3
-0.323,2
0,5
0.204,5
-0.022299999999999986,4
0,2
0,3
0.6118,2
-0.1791,1
0,4
0.3516,2
0,3
0,2
0.004,2
0.4678,1
0,4
0.4364,3
0,4
-0.329,5
0.7198,4
1.4866000000000001,4
0,2
-0.0048,1
0.4054,5
-0.1895,1
0.004,1
0.012,2
0.4364,5
0,4
0,3
0,4
0.2578,1
0,5
0,5
0.004,5
0.3396,4
0.008,3
0.004,5
0.004,1
0.22210000000000002,2
0.004,1
0,1
0.2141,4
0,2
0.004,1
0.5173999999999999,3
-0.5509,3
0.3514,5
0,2
-0.385,3
0.227,4
0,3
-1.334,1
-0.0048,1
0.012,5
0,2
0.381,3
0,1
0.4316,4
0,3
0,1
0.46900000000000003,5
0.012,1
0.008,3
-0.377,4
0.004,3
0,5
-0.33780000000000004,3
-0.358,2
0,5
0.7261,3
-0.0007999999999999995,5
1.1523,4
0,2
1.0264,4
0.208,4
-0.6688000000000001,3
0.4626,4
0,4
0,1
0,5
0,5
-0.48109999999999997,1
0.004,2
0.5373,1
-0.8305,5
-0.33260000000000006,1
0.008,3
-0.3502,2
0.0957,2
-0.7800999999999999,2
-0.36360000000000003,2
0.09620000000000001,4
0.3372,1
0,4
0.6444,2
0,5
0,3
0.004,3
0,1
0.008,4
-0.503,2
0,1
0.4364,1
-0.5285,4
0,3
0.6762,3
0.4324,2
0,4
0,2
0.004,2
0,2
0,1
0,2
0,5
0.004,3
0,1
0,4
0,2
0.7037,5
0,2
0,5
-0.0048,4
0.004,5
0,1
0,4
0.4404,1
0.3474,3
-0.25780000000000003,3
-0.5537000000000001,5
0,3
0.004,3
0,5
0.004,2
0,5
0.208,5
-0.3482,1
0.004,5
0.004,4
0,4
-0.11580000000000001,1
0.2358,1
0.3667,5
0.7959,3
0,4
0.0922,2
0,1
0.5671999999999999,5
0,3
-0.1975,2
0,5
0.004,3
-0.503,2
0,1
-0.2713,5
0,4
0.2101,5
0,1
0.004,4
0,3
-1.3085999999999998,2
0.008,3
-0.0007999999999999995,4
0.35960000000000003,5
0,3
0,1
1.5633,2
0.3226,5
-0.0096,4
0.5178,5
0,4
0.382,5
0.0135,1
0,3
-0.16040000000000004,2
-0.5325,1
0.004,4
-0.3129,1
0,5
0.008,2
0.016,2
0,4
0.22640000000000002,4
0.004,3
0.6984,2
-0.24309999999999998,1
0,3
1.0,5
0.2024,2
-0.5325,4
0.004,3
0.004,4
0,2
0.2358,3
0.5589,1
0.0032000000000000006,1
0.3226,4
0,1
0,4
0,2
0.004,2
0.004,3
0,2
-0.3409,5
0,1
0.2101,5
-0.09499999999999999,3
0,2
-0.319,3
0.10540000000000001,4
0,1
0.2698,1
0,1
-0.3173,4
0.3474,4
0.0957,2
0.4356,3
0,4
0,3
-0.5365,4
0.004,2
0.008,5
-0.07320000000000004,2
-0.0007999999999999995,2
0,1
0.004,3
-0.37710000000000005,3
0,3
-0.1935,1
0.4364,5
0,2
0,4
-0.20729999999999998,5
0,1
0.2578,3
0.2141,5
-0.3129,1
0.2238,3
0,5
-0.5128,2
0.004,5
0,5
0.3372,4
-0.3129,1
0,4
0.1131,5
0.004,1
0.004,4
0.09620000000000001,5
0.004,1
0,1
0,4
-0.005599999999999999,4
0,1
0,4
-0.7036,5
0.004,2
0.77,4
0.481,3
0.2618,4
0.204,5
-0.331,3
0.004,4
-0.333,4
-0.3281,1
0,2
0.1131,5
-0.18139999999999998,3
0,2
0,2
0,5
0,3
0.0854,2
0,1
0.24370000000000003,3
0.3005,5
0.4324,5
-0.3089,2
0.0874,1
0,3
0.012,4
0.2318,2
0,3
0,1
-0.11380000000000001,3
0.004,5
-0.1895,1
0.8919000000000001,3
0,5
0,2
0,1
0,5
-0.331,2
-0.3534,2
0.21330000000000002,4
0.5173999999999999,3
0.47150000000000003,5
0,1
0,4
0.0957,3
-0.20989999999999998,3
0.004,3
0.004,1
0,2
0,4
-0.04640000000000005,2
-0.3487,2
0,4
-0.1975,4
0,3
1.3163,4
0,5
0,3
0.10020000000000001,4
0.1388,1
0,5
0.4769,4
0,2
0,1
0,5
-0.9638,2
0,5
0.4364,5
0.004,2
-0.0952,1
0,5
0,1
0,1
0,4
0,3
-0.2153,1
-0.4241,3
0,4
-0.3502,3
-0.0048,2
0.0854,1
0.004,5
-0.0048,2
-0.3369,3
0,3
-0.3548,1
-0.5128,2
0,5
0,4
0.004,2
0,5
-0.31370000000000003,2
0.020900000000000026,4
0,4
0.024,4
0.004,2
0.219,1
0.2101,3
0.004,5
0,3
0.3427,2
0.004,3
0.3186,4
0,3
0,2
0,2
-0.10490000000000002,2
0,1
0,1
0.004,2
0.004,5
0,1
0,1
0.004,5
0,5
0,4
0.004,3
0.004,5
0.004,4
-0.1612,1
0.2277,3
0.0578,5
0.004,3
0.008,2
-0.3873000000000001,3
0,4
0,5
0,2
0.2478,5
0.004,3
0,5
0.004,1
0.4364,3
0,4
-0.0563,1
-0.0387,4
0.008,1
0.004,1
0.03169999999999998,4
0.5456,5
0.20490000000000003,2
0.012,3
0.004,3
0.004,5
-0.1846,2
-0.1935,1
0.061799999999999994,4
0,2
0,4
0.02779999999999996,4
-0.5325,4
0,4
0,3
-0.5131,5
0.004,5
-0.3427,1
0.008,1
-0.335,2
0,2
0,5
0,3
-0.5365,3
0.4324,5
0.004,4
-0.331,1
0.0949,3
0.004,2
0.008,5
0,5
0,2
0,2
0.4917,4
0.5966,2
0,3
0,1
0,1
0.005699999999999983,4
-0.2299,3
0,2
-0.09600000000000003,2
0.2289,4
-0.333,5
0.3218,5
0,1
0.012,3
0.2141,5
0.004,1
0.004,1
0,1
0.008,3
0.2112,4
-0.0007999999999999995,1
0,5
-0.33780000000000004,4
0.12510000000000002,2
0.18390000000000006,3
0,3
0.4175,4
0,1
1.0569,5
0,5
0.008,4
0,2
-0.0186,5
0,2
0,1
0.004,2
0.2419,3
-0.1245,1
-0.331,2
-0.333,5
0.004,4
-0.333,3
0.8528,1
0.004,2
0,4
0,5
0,5
-0.028499999999999998,2
0,4
0,3
0,4
0,4
0,3
0.7384000000000001,4
0.2053,2
-0.48109999999999997,1
-0.4697,1
-0.4313,5
0.09620000000000001,1
-0.3654,3
-1.3313000000000001,2
0.004,1
0,1
0,5
-0.0988,4
-0.702,3
-0.04660000000000003,3
-0.327,2
0,5
0,3
0.004,3
0,1
-0.3089,4
0.5384,3
0,1
0.012,3
0.2088,4
0.004,5
0.004,5
0,3
0.3271,4
0.2438,4
0,1
0,5
-0.27649999999999997,2
-0.13119999999999998,2
0.406,5
0,4
0.004,1
-0.3127,4
0.004,4
0.08660000000000001,4
0,3
0,3
0.004,5
0.004,5
-0.1935,2
0.008,1
-0.0048,2
-0.027,5
0.012,2
-0.33680000000000004,1
0,2
0.004,1
-1.0332,4
0.004,2
-0.54,2
-0.034699999999999995,1
0.3191,2
0,1
0.008,5
-0.6192,5
0,3
0.2358,3
0,3
0.2101,2
0.004,4
0,5
0,1
0.2358,3
0,3
0.004,3
0.7111999999999999,4
0,2
0,5
0,5
-0.327,2
-0.07630000000000003,4
0,5
-0.11920000000000003,5
0,3
0.2381,5
0.191,2
-0.03820000000000001,3
2.1060999999999996,4
-0.325,4
0,1
0,3
-0.2153,1
0.3186,4
0,1
0,1
0,2
0.004,2
0.008,1
0.2141,4
0.012,4
-0.32980000000000004,4
0,3
0.3474,5
0,1
0,3
-0.33260000000000006,1
0.8134,5
0,4
0,5
-0.333,2
0,2
0.004,3
0.004,2
0.004,1
0.0974,5
0.0957,1
0.004,1
0.645,5
0.20510000000000006,3
0.2578,4
0.10139999999999999,2
-0.333,3
0,5
0,3
0.40659999999999996,1
0.008,1
0,3
-0.33180000000000004,2
0,4
0.002400000000000001,5
-0.49929999999999997,2
0,2
0,5
-0.40020000000000006,4
-0.5812,1
0,4
0.004,3
0.3324,2
0,1
0,5
0,2
-2.1326,1
0.09480000000000001,5
0.008,5
0,4
0,3
0,2
-0.5325,1
-0.2728,3
0,2
0,2
-0.499,3
0.204,4
-0.3426,1
0.3981,3
0.004,4
-0.2339,2
-0.0933,2
0,3
-0.0417,5
0.9666,4
-0.8475999999999999,5
0.04609999999999989,3
-0.0007999999999999995,1
0,4
0,1
0.4365,5
0,1
0.2532,3
0,4
0,5
0.15,4
0,2
0,5
0,2
0,5
0.3412,3
-0.333,1
0.3226,4
0.008,4
0,2
0.008,2
0.011200000000000002,4
0,3
0,2
-0.329,4
0,1
0,1
0,1
0.3153,5
-0.14020000000000002,3
0,3
0,1
0.004,1
0.004,4
0.008,3
-0.0048,3
-0.5365,4
0.4207,4
0,2
0.3412,3
0.25179999999999997,1
0.2578,2
0,3
-0.3654,3
0,5
0,5
-0.1694,4
1.0942,5
0,5
0.6675,3
0.004,4
0,5
0.0854,2
0.2101,4
0,2
0,1
0.2101,5
0.204,1
0,5
0,1
0,2
0.2618,1
0,1
0,5
-0.3565,2
0,3
-0.4697,3
0,1
0,4
0.004,1
0.2101,5
0,5
0.4324,3
-0.6458,1
0.2112,4
0,5
-0.0048,5
0.3396,2
0,5
0.008,3
0,5
0.2137,5
0,2
0,4
-0.211,2
-0.3588,3
0.004,4
-0.005699999999999983,4
0.004,3
-0.7991,1
0.004,4
0.008,5
-0.331,1
0.004,2
0.4324,4
0.007200000000000001,3
0,5
0,1
0,4
0.5204,2
0.3264,2
0,4
0,1
0.035800000000000005,3
-0.6672,3
-0.42610000000000003,3
0,2
-0.3129,2
-0.0048,4
0,1
-1.6814,2
0,2
0,3
0,4
0.2492,1
-0.19540000000000002,1
0,5
0.354,1
-0.1334,1
0.2318,3
0.004,2
0,1
0.2358,3
-0.0007999999999999995,4
0.4548,2
0.004,2
-0.03799999999999999,5
-0.1935,2
0,1
-0.5293,4
-0.0104,2
0,4
0.008,1
0,4
0,5
-0.24409999999999998,1
0.3186,5
0,4
0.008,4
0,3
0,2
-0.317,5
-0.6691,2
0,3
0,1
0,4
-0.6635,3
0.2658,3
-0.0174,5
0.4364,5
0,5
-0.1975,2
0.019399999999999966,1
-0.42610000000000003,3
0.25299999999999995,4
0,5
0,4
0.2101,2
0,3
-0.4154,5
0,2
0,1
0.0854,3
0.2056,1
0,4
0.008,5
0,2
-0.0915,3
0.7078,4
0.004,3
0,5
-0.5285,4
0,5
0,4
0.2318,1
0,1
0,2
0,3
0,5
-0.0048,5
0,1
0.004,3
-0.18139999999999998,3
-0.0007999999999999995,1
-0.5413,3
0.3452,1
0,2
0.0578,5
0,2
1.4949000000000001,5
0,4
0,1
0,4
0.004,5
-0.14339999999999997,1
0.0854,2
0,2
0.3247,1
0.012,4
0,4
0.04609999999999989,3
0.004,5
0.004,4
0.004,4
0.2318,5
0,2
-0.42610000000000003,3
0.7696000000000001,3
0,2
0.4676,2
0.004,3
0,3
-0.1895,1
0.004,5
0.0852,4
0.9896,4
0,5
0.4324,3
0,4
0.2053,5
0.004,1
0,5
-0.05789999999999999,1
0.004,2
0,1
0.004,3
0,4
0,2
-0.031,5
0.004,1
-0.3525,5
0,3
0,3
0,4
0.2578,3
0.0997,2
-0.3654,2
0.004,1
0,5
-0.5462,3
0,2
-0.2502999999999999,4
-0.6545,5
0.9851999999999999,2
0.3474,2
0.004,2
0,4
0,1
0,5
0,2
-0.1734,1
0,4
0.004,2
-0.04660000000000003,3
0.008,3
0.004,4
0.08860000000000001,1
0,4
0,1
0,5
0,1
0.5838,3
0,3
-0.0177,3
-0.5033,2
0,5
0.0262,3
0,1
0,4
-0.0048,2
0,1
-0.0048,5
0,1
0.9299000000000001,5
0.0854,5
-0.39320000000000005,2
0,4
0.008,2
-0.5365,4
0.008,2
0.26899999999999996,1
0.2318,4
0,4
1.1253,5
-0.2113,1
0.186,1
-0.0007999999999999995,2
-0.031,4
0.3674,3
0.2238,1
0,2
0.004,5
-0.5745,5
0.004,5
0.004,2
0.2578,2
0,3
0.004,1
0.21710000000000002,3
0,5
0.2101,4
-0.333,3
0,5
-0.6458,1
0.008,3
0.6637,3
-0.331,4
0.004,2
0,4
-0.5365,4
0.3372,1
0,4
0.004,2
0,5
0,4
0.38119999999999993,4
0,5
-0.3353,3
0,2
0,1
0,5
0,1
-0.331,5
0.004,5
0.6527,3
1.0486,4
0.012,4
0.004,5
0,3
0.6557999999999999,4
-0.001599999999999999,3
0.3412,3
-1.2663,1
0,5
0.2274,3
-0.3466,5
-0.33860000000000007,2
0.195,1
0,5
0,4
0,1
0,3
0,4
0,3
0.004,2
-0.24370000000000003,4
0.004,3
0.004,2
0,5
0,2
0.2358,2
0.008,4
0,3
0.2238,1
0,2
-0.3129,2
0,1
-0.034699999999999995,2
0,1
-0.735,1
-0.0048,3
0.004,2
0.004,4
0,5
0,1
0,1
0.004,3
0,4
0,2
0.004,4
0.004,2
0,3
-0.0048,1
0.1131,5
1.3163,4
0.004,2
0,4
-0.7268,4
0.2238,1
0.07589999999999986,2
-0.5365,2
0.2461,5
0,3
0,1
0.008,2
0,4
0.1029,5
0.306,5
0,2
-0.49929999999999997,3
0,3
0,5
0.004,1
0,2
0,3
0,2
0.004,1
0.008,5
0,4
-0.329,4
0,1
-0.3089,1
0,5
0,1
-0.5088,5
1.4587,3
-0.2167,5
0.2406,3
0,3
0,4
-0.602,3
0,2
0,2
0.004,3
-0.6287,3
0,1
-0.1975,3
-0.0387,4
-0.3743,2
0,1
0.2358,3
0,3
0.3324,2
0.008,5
0.5018,1
-1.2274,3
0.004,2
0,3
0.2446,4
0.004,1
0,2
0,4
0,5
0.2373,4
0,5
0.008,3
0.004,2
0.004,1
0,4
0,1
0,5
0.4588,1
-0.0048,2
0,1
-0.0007999999999999995,1
0,4
0.2618,2
0.24130000000000001,2
0.004,5
0,3
-0.0007999999999999995,4
0,5
0,5
-0.0007999999999999995,5
-0.0144,4
0.004,4
-0.20729999999999998,4
0,5
0.004,1
0.004,5
0.3597,3
0,1
0,2
0,4
-0.658,4
0,1
0.345,4
0.08180000000000004,4
0,4
0,3
0.12300000000000003,1
-0.8348,1
-0.14020000000000002,3
-0.3287,2
0,5
0,4
0.2578,1
0,3
0.02,2
0,1
-0.2862,5
0.004,5
0.3349,2
0,3
-0.027,5
0,4
0.004,1
0.1131,5
0.2578,5
-0.3089,3
0.008,3
0,2
0.08009999999999996,3
0,3
0,1
0.004,3
0,5
0,5
0.004,4
0.008,2
0,1
-0.0048,4
0.012,2
0.004,1
-0.32980000000000004,2
0.008,5
0,5
0,4
0,2
0,2
0.004,1
-0.5285,4
0.2315,4
0.3516,2
0,3
-0.0048,3
-1.0303,2
0,4
0,1
-0.211,5
0.016,4
-0.031,1
-0.49529999999999996,3
-0.3588,4
0.4316,4
0.17760000000000004,5
0,5
0,3
-0.2153,1
0.004,2
0,3
0.004,5
0.004,4
0.2381,2
0,2
0,1
0,1
0.008,2
0,2
0.3604,4
0.386,4
0.6187,2
0,4
-0.0048,1
-0.0048,2
0.08009999999999996,3
0.2478,2
-0.3466,5
-0.8805999999999999,3
0,3
0.4136,5
-0.7095000000000001,3
-0.1935,1
0,5
0,1
0.1167,3
0,5
0.004,5
0.0957,1
0,4
0.004,5
0.008,3
-0.331,2
0,4
0.3372,3
1.004,1
0,3
0,1
-0.323,2
0,1
0,5
0.0922,3
-0.0048,4
-0.0048,3
0,5
0.004,5
0.0806,5
-0.1245,1
0.004,5
0,3
-0.3283,2
0,4
0,3
0,3
-0.9638,2
0.004,1
0.004,4
0.008,2
0,1
0.012,4
0.738,2
0.004,4
-0.6315,2
0.2373,3
0.2101,5
-0.24080000000000001,3
-0.1935,4
0.004,5
-0.3547,1
-1.3313000000000001,2
-0.5737000000000001,2
0.0825,1
0.4324,5
0,1
0.1014,1
0.004,5
0,4
-0.0417,2
0,4
0.004,5
-0.1935,2
0.1688,1
-0.331,2
0.008,4
0.004,2
0,5
-0.11279999999999998,4
0,1
-0.8508,1
0,1
-1.395,3
0,3
0.4678,1
0.6527,3
0,4
0.4547,1
0,5
0,5
0.004,3
0.09340000000000001,5
0,3
0,1
0.023200000000000002,4
0,4
0,3
0,2
-0.17289999999999997,3
0.0949,2
0.008,3
0.3226,2
0,5
-0.0048,2
0.204,4
0.4404,1
0.008,2
0,4
0.465,4
0,5
0,2
0.004,1
0.4364,3
0,5
1.0,4
0.36390000000000006,4
0,2
-0.6458,1
0.204,5
0,5
0,3
0,5
0,1
0,1
0.004,2
0,1
-0.5365,5
0,3
0,5
0.2438,5
0.2141,3
0.2354,1
0,4
0,1
0.012,3
0.6762,3
-0.22300000000000003,2
-2.2504,5
0,4
0.4356,5
-0.6071,3
0.4148,1
0.004,2
-0.3545,2
0,2
-0.3654,3
0.004,4
0.004,5
0.3226,4
0.046499999999999986,2
0.004,5
0,4
-0.6844,2
0,5
0.008,2
0.1006,4
0,1
0.0909,1
0,3
0,4
0.3372,1
0.015200000000000002,2
0,1
0.004,5
0,4
-0.2734,4
0,3
0,2
0.6911,4
-0.2153,3
0.3372,3
0,1
0,1
0.004,4
0.004,4
0,4
0.004,1
0,4
0.004,1
0.3271,3
0.004,5
-0.5984,4
0,1
-0.3247,3
0.004,3
-0.3089,2
0.004,5
0,1
0,5
0.34349999999999997,4
0.2198,5
0.4678,1
0,5
0.0922,3
0.004,3
0.3611,1
-0.005599999999999999,5
-0.7960999999999999,2
0,2
-0.0048,2
0,3
0.3349,1
0,5
0.006400000000000001,3
-0.3089,2
0,3
-0.06520000000000004,3
0,2
0,3
0,2
0.0854,2
0,5
0,2
0.6664,5
0.004,1
0.6901999999999999,2
0.004,4
0,4
0,4
0,5
-0.0048,4
-0.3563,3
-0.5325,3
0,2
0,1
0.3474,2
0,1
0.393,3
-0.19529999999999995,4
0.012,1
0,1
0,3
-0.0442,2
-0.2098,5
-0.5325,2
0,5
-0.0048,5
-0.0048,1
0.5066,4
-0.0048,3
0.004,2
0.004,4
-0.0048,5
0.012,2
0,4
0,1
0.2101,5
1.8091000000000002,4
-0.863,3
0,3
-0.08650000000000002,5
0,1
0.004,5
-0.0237,5
-0.0048,5
-0.0048,2
0.4324,1
0.4379,4
-0.3588,2
-0.04779999999999998,4
-0.8225,1
0.2396,3
0,1
0.09620000000000001,4
0,5
0,4
0.2358,3
-0.0048,4
0.0651,2
0.004,2
0.10259999999999997,3
-1.6095,1
-0.0007999999999999995,3
0.5597,5
0.4421,5
-0.327,2
0.004,2
0.2578,2
-0.327,4
0,3
0.3474,5
-0.0048,4
-0.014400000000000024,2
0,4
-0.0007999999999999995,3
0.6546000000000001,2
-0.4697,2
-0.3654,3
-0.30970000000000003,2
-0.7826,1
0.004,1
0.6048,5
0,4
0.004,5
-0.2153,4
0.004,3
0,2
-0.3129,1
1.185,1
0,4
0,1
0.09880000000000001,3
0,2
0,4
0,4
0.3054,5
0.004,5
0.9421999999999999,1
-0.3467,3
0,3
0,3
-0.33580000000000004,1
0.06619999999999998,2
-0.27649999999999997,3
0.0032000000000000006,5
0.2238,1
0,1
0,4
0,4
0.1349,5
0.2287,5
0.007200000000000001,2
0,4
0.216,3
-0.6672,4
0,5
0.2198,2
0.004,3
-0.335,1
0.7649,4
0.012,5
-0.0048,1
0.004,4
0.3396,2
0.008,3
0.4324,5
0.723,4
0.4756,4
-0.7787999999999997,5
-0.3089,1
0.4404,5
-0.9964999999999999,2
0.004,1
0.004,5
-0.5373,2
-0.1748,3
0.3474,4
0,4
-0.377,2
0.004,5
0.004,1
0,3
0,1
0.6508,5
0.004,3
0,4
0.2096,5
0,2
0.004,3
0,3
0.004,1
0,3
0.012,4
0,2
0.004,5
-0.3089,1
0.008,2
0.3665999999999999,2
0,1
0.004,1
-0.089,3
0.004,2
0,1
0,5
-0.331,1
0,4
0,2
-0.5365,1
0.21710000000000002,3
-0.29669999999999996,2
0.2274,5
0.09670000000000001,1
0,1
0.4404,5
0.3186,4
0,4
0.004,3
-0.6458,1
0.004,5
0,1
-0.30469999999999997,5
-0.358,2
0.004,2
0,2
-0.6522999999999995,4
0.45280000000000004,5
-1.1927,3
0,1
-0.07999999999999996,3
-0.9242999999999999,2
0.45010000000000006,5
0,3
0,3
0.4364,4
0.008,1
-0.4831,2
-0.3613,4
-0.5421,3
-0.0197,2
0,4
0,4
0,4
0.25299999999999995,3
-0.20789999999999997,4
0,5
0.008,1
0.012,5
-0.0413,2
0,5
0,3
0.008,3
0,2
-0.0048,3
0.065,5
0.6088,3
0,2
0,5
0.09340000000000001,2
-0.49929999999999997,2
0.4324,5
0.3458,3
0.008,1
0.6436999999999999,3
0.004,1
0.004,4
0.6008,1
0,1
0,5
-0.6796999999999999,5
-0.5325,3
0,3
0.2101,5
-0.331,2
0,4
0,4
0.2618,5
0,4
-0.331,1
0,1
0.004,4
0,2
-0.18139999999999998,3
-0.031,4
0.004,4
0,1
0,4
0,5
0.004,3
-0.0619,1
0,4
0.004,2
0,5
-0.07640000000000002,2
0.004,5
0,1
0.566,2
0.004,2
-1.4583,1
-0.5365,3
-0.2201,3
0.004,4
0.10820000000000002,1
-0.7171,2
-0.2945,1
0.2198,5
-0.3614,5
0,4
0,4
0,3
0.008,5
-0.1975,5
0.3612,1
0,5
0,1
-0.3283,3
0,4
0.004,3
0,1
0,4
-0.2153,1
-0.004200000000000013,5
0.3372,2
-0.308,5
-0.5483,2
0,2
-0.3313,2
-0.333,4
0,4
0.004,4
-0.02679999999999999,2
0,1
0.004,3
0.004,1
0.004,2
0,3
0,3
0,3
0,2
0,3
0.4364,3
-0.2464,4
0.004,2
0,5
-0.4697,1
0.008,1
-0.3369,2
-0.3327,3
0,5
0,5
-0.21389999999999998,4
0,4
-0.0048,4
0,5
0,2
0.004,4
0.004,5
0.2287,5
0.373,2
-0.4985,4
0,3
0.2478,5
-0.053000000000000005,5
0.004,4
-0.0007999999999999995,4
0.004,1
-0.4233,1
0,5
0,5
0.0974,2
0,4
0,5
0,1
0,4
0.004,3
-0.3353,1
0,3
-0.065,3
-0.5365,2
-0.3614,3
-0.6643,2
0.4324,1
1.0,3
0,1
0,5
-0.06520000000000004,3
-0.0603,4
0,3
0.09809999999999999,2
0,1
0.004,2
-0.1494,1
0,2
-0.3859,4
0.36390000000000006,4
-0.5033,2
0,2
0.008,1
-0.6944,3
0,5
0.3557,1
0,3
0,2
-0.033699999999999994,4
-0.331,2
0.2101,4
0,4
0.08940000000000001,5
0,5
0.004,1
0,5
0.5615,1
0,3
0.4324,5
-0.0603,2
0.2578,2
0.3393999999999999,3
-0.9808000000000001,1
0,2
0,5
0.004,4
0,5
0,3
-0.08830000000000007,5
-0.05510000000000004,5
-0.331,1
-0.4024,4
0,4
-0.331,2
0.004,3
0,3
0,1
0,5
0,2
0,4
0,5
-0.331,3
0,3
0.2318,1
0.004,2
0,1
0.2492,4
0.3072,4
-0.333,2
2.004,1
0,3
0.5372,1
-0.7095000000000001,3
0.7258000000000004,3
0.2932,2
0.0737,1
0,4
-0.3287,2
-0.0563,4
-0.2767,4
-0.2975,5
-0.9152,3
0,5
-0.0007999999999999995,2
0,1
0,5
-0.27649999999999997,2
0,3
0,1
0.004,1
0.004,4
0.004,2
-0.6071,3
0.4364,3
0.004,3
0,1
0.3557,3
-0.0048,4
0,3
-1.0558,2
0.2502,5
-0.019299999999999984,1
0,1
0.0957,4
0.3564,4
0.25710000000000005,2
-0.1975,1
0,5
-0.0482,5
0.004,4
0,3
0.2618,1
-0.0482,5
0,3
0,2
0.004,4
0.09620000000000001,5
0.004,1
-0.1975,2
0.0926,4
0,2
0,4
0,5
2.1765,5
0.008,1
0.008,2
0.004,3
0.204,1
0,2
0.004,4
-0.0048,4
0.8648,5
0,2
0,1
0,3
0.4324,3
0,4
0.206,1
0.004,4
0.09340000000000001,2
0.34719999999999995,1
0,5
0,4
0,5
0,1
0,4
-0.0096,5
0,4
-0.325,3
0,2
-0.5365,4
-0.3379,2
0.2381,5
0,3
-0.5373,2
0.004,2
0.023200000000000002,3
0,5
0,1
-0.8793999999999998,3
0,4
-0.11180000000000001,4
0.3186,5
0,5
-0.40759999999999996,1
-0.6418,1
0,3
0,3
-0.0212,1
0.30429999999999996,2
0.004,1
0,5
0,2
0,5
0,3
-0.0318,3
0.012,2
0.2358,1
0,4
-0.333,4
0,5
0.6118,2
0,2
0,4
-0.0619,4
0.008,2
0.5633,1
0,3
0.231,3
0,5
0,1
0,2
-0.0048,3
-0.22780000000000006,1
0,5
0.4324,5
0,4
0.481,3
-0.331,1
-0.0007999999999999995,1
-0.331,2
0,2
0.9992,2
0.33490000000000003,4
0.3226,1
0.2101,5
0,5
